3242658	simWRD	886.2450000015087	1
3242658	simWRD	945.6050000007963	1
3242658	fWRDdf	889.710000003106	1
3242658	fPSWdf	1460.5250000022352	1
3242658	fWRDsm	863.7099999905331	1
3242658	fWRDdf	909.8599999997532	1
3242658	fWRDsm	976.8849999964004	1
3242658	repPSW	948.6149999866029	0
3242658	simWRD	958.9949999935925	1
3242658	fWRDdf	950.0149999948917	1
3242658	simWRD	1044.2000000039116	1
3242658	simWRD	1170.429999998305	1
3242658	fPSWsm	865.8099999884143	1
3242658	simPSW	850.7499999977881	0
3242658	repPSW	1155.3499999863561	1
3242658	fPSWsm	740.300000004936	1
3242658	fWRDsm	1065.969999996014	1
3242658	fPSWdf	640.6399999978021	0
3242658	fWRDsm	1.7950000037671998	1
3242658	fPSWsm	1315.2399999962654	1
3242658	fWRDdf	727.549999995972	1
3242658	simPSW	954.5900000084657	1
3242658	fPSWsm	934.0099999972153	1
3242658	fWRDsm	1474.8649999964982	1
3242658	simPSW	866.4600000047358	1
3242658	fWRDdf	870.8449999976438	1
3242658	fPSWsm	1333.3149999962188	0
3242658	fPSWsm	974.0100000053644	1
3242658	fWRDsm	756.4249999995809	1
3242658	simPSW	981.260000000475	1
3242658	fPSWsm	1284.830000004149	1
3242658	repPSW	738.93500000122	0
3242658	fWRDdf	1098.0550000094809	1
3242658	fWRDdf	754.3599999917205	1
3242658	simPSW	1143.8650000054622	0
3242658	repPSW	1097.8499999910127	1
3242658	fWRDsm	748.0000000068685	1
3242658	fWRDdf	810.5950000026496	1
3242658	repPSW	717.8750000020955	0
3242658	repPSW	1241.1900000006426	1
3242658	simPSW	1551.5749999904074	1
3242658	fWRDsm	830.8950000064215	1
3242658	repPSW	1510.760000004666	1
3242658	fWRDdf	1435.010000001057	1
3242658	simPSW	995.7350000040606	1
3242658	fWRDdf	967.4749999976484	1
3242658	fWRDdf	843.4500000003027	1
3242658	fPSWdf	1013.279999999213	1
3242658	fWRDsm	959.644999995362	1
3242658	simWRD	1268.2849999982864	1
3242658	simPSW	1199.2349999927683	1
3242658	fWRDsm	1008.5249999974621	1
3242658	fPSWdf	1284.8399999929825	1
3242658	fWRDsm	708.1250000046566	1
3242658	fWRDsm	753.7149999989197	1
3242658	repPSW	1048.6649999947986	1
3242658	fWRDdf	729.2549999983748	1
3242658	fWRDsm	891.3750000065193	1
3242658	fWRDdf	1088.1800000061048	1
3242658	fPSWsm	1260.2699999988545	0
3242658	fWRDsm	325.0550000084331	0
3242658	fPSWsm	1109.7900000022491	1
3242658	fPSWdf	1053.700000004028	0
3242658	fWRDsm	624.9900000111666	1
3242658	fWRDdf	722.6099999970756	1
3242658	fWRDdf	733.0649999930756	1
3242658	fWRDsm	602.9100000014296	1
3242658	simWRD	561.3149999990128	0
3242658	fPSWdf	597.4450000067009	0
3242658	fWRDsm	659.205000003567	1
3242658	fPSWsm	1075.7849999936298	1
3242658	fPSWdf	795.7949999981793	1
3242658	fWRDsm	705.9849999932339	1
3242658	fWRDsm	800.7199999992736	1
3242658	fWRDsm	765.4450000118231	1
3242658	simWRD	1042.6749999896856	1
3242658	fWRDsm	599.7749999951338	1
3242658	fPSWdf	1128.290000007837	1
3242658	simPSW	1018.3899999974528	1
3242658	fWRDdf	789.8549999954412	1
3242658	fPSWdf	1363.7650000018766	0
3242658	fWRDdf	920.0899999996182	1
3242658	fPSWsm	1602.230000004056	0
3242658	repPSW	694.5299999933923	0
3242658	fWRDsm	686.7750000092201	1
3242658	fWRDdf	670.7249999890337	1
3242658	fWRDdf	437.13500000012573	1
3242658	fWRDdf	637.2099999862257	1
3242658	fPSWsm	1161.820000008447	1
3242658	simWRD	763.3899999927962	0
3242658	fWRDdf	1074.7650000121212	1
3242658	fWRDsm	957.3249999957625	1
3242658	fWRDsm	1283.3499999978812	1
3242658	fWRDdf	703.4500000008848	1
3242658	fWRDdf	786.3700000016252	1
3242658	fWRDsm	640.7900000049267	1
3242658	fWRDdf	949.7350000019651	1
3242658	simPSW	1232.2400000120979	1
3242658	fWRDsm	1161.3300000026356	1
3242658	fPSWdf	1000.8400000078836	0
3242658	fWRDdf	826.614999998128	1
3242658	fWRDsm	1098.0599999893457	1
3242658	simPSW	1119.5100000040838	0
3242658	simWRD	1261.1800000013318	1
3242658	fWRDdf	1266.0299999988638	1
