1184.0900000097463,fPSWsm,1
745.9349999990081,fWRDdf,1
606.1849999969127,fWRDsm,1
487.3799999913899,simWRD,0
1544.529999999213,fWRDdf,0
1217.1550000057323,simPSW,1
1063.079999992624,fWRDsm,1
630.6800000020303,fWRDsm,1
878.8000000058673,fPSWsm,1
912.64000000956,fWRDsm,1
626.6349999932572,fWRDsm,1
668.2500000024447,fWRDdf,1
1096.4450000028592,repPSW,1
1069.7499999951106,fPSWsm,1
964.7149999946123,simWRD,0
886.2450000015087,simWRD,1
945.6050000007963,simWRD,1
889.710000003106,fWRDdf,1
1460.5250000022352,fPSWdf,1
863.7099999905331,fWRDsm,1
909.8599999997532,fWRDdf,1
976.8849999964004,fWRDsm,1
948.6149999866029,repPSW,0
958.9949999935925,simWRD,1
950.0149999948917,fWRDdf,1
1044.2000000039116,simWRD,1
1170.429999998305,simWRD,1
865.8099999884143,fPSWsm,1
850.7499999977881,simPSW,0
1155.3499999863561,repPSW,1
740.300000004936,fPSWsm,1
1065.969999996014,fWRDsm,1
640.6399999978021,fPSWdf,0
1.7950000037671998,fWRDsm,1
1315.2399999962654,fPSWsm,1
727.549999995972,fWRDdf,1
954.5900000084657,simPSW,1
934.0099999972153,fPSWsm,1
1474.8649999964982,fWRDsm,1
866.4600000047358,simPSW,1
870.8449999976438,fWRDdf,1
1333.3149999962188,fPSWsm,0
974.0100000053644,fPSWsm,1
756.4249999995809,fWRDsm,1
981.260000000475,simPSW,1
1284.830000004149,fPSWsm,1
738.93500000122,repPSW,0
1098.0550000094809,fWRDdf,1
754.3599999917205,fWRDdf,1
1143.8650000054622,simPSW,0
1097.8499999910127,repPSW,1
748.0000000068685,fWRDsm,1
810.5950000026496,fWRDdf,1
717.8750000020955,repPSW,0
1241.1900000006426,repPSW,1
1551.5749999904074,simPSW,1
830.8950000064215,fWRDsm,1
1510.760000004666,repPSW,1
1435.010000001057,fWRDdf,1
995.7350000040606,simPSW,1
967.4749999976484,fWRDdf,1
843.4500000003027,fWRDdf,1
1013.279999999213,fPSWdf,1
959.644999995362,fWRDsm,1
1268.2849999982864,simWRD,1
1199.2349999927683,simPSW,1
1008.5249999974621,fWRDsm,1
1284.8399999929825,fPSWdf,1
708.1250000046566,fWRDsm,1
753.7149999989197,fWRDsm,1
1048.6649999947986,repPSW,1
729.2549999983748,fWRDdf,1
891.3750000065193,fWRDsm,1
1088.1800000061048,fWRDdf,1
1260.2699999988545,fPSWsm,0
325.0550000084331,fWRDsm,0
1109.7900000022491,fPSWsm,1
1053.700000004028,fPSWdf,0
624.9900000111666,fWRDsm,1
722.6099999970756,fWRDdf,1
733.0649999930756,fWRDdf,1
602.9100000014296,fWRDsm,1
561.3149999990128,simWRD,0
597.4450000067009,fPSWdf,0
659.205000003567,fWRDsm,1
1075.7849999936298,fPSWsm,1
795.7949999981793,fPSWdf,1
705.9849999932339,fWRDsm,1
800.7199999992736,fWRDsm,1
765.4450000118231,fWRDsm,1
1042.6749999896856,simWRD,1
599.7749999951338,fWRDsm,1
1128.290000007837,fPSWdf,1
1018.3899999974528,simPSW,1
789.8549999954412,fWRDdf,1
1363.7650000018766,fPSWdf,0
920.0899999996182,fWRDdf,1
1602.230000004056,fPSWsm,0
694.5299999933923,repPSW,0
686.7750000092201,fWRDsm,1
670.7249999890337,fWRDdf,1
437.13500000012573,fWRDdf,1
637.2099999862257,fWRDdf,1
1161.820000008447,fPSWsm,1
763.3899999927962,simWRD,0
1074.7650000121212,fWRDdf,1
957.3249999957625,fWRDsm,1
1283.3499999978812,fWRDsm,1
703.4500000008848,fWRDdf,1
786.3700000016252,fWRDdf,1
640.7900000049267,fWRDsm,1
949.7350000019651,fWRDdf,1
1232.2400000120979,simPSW,1
1161.3300000026356,fWRDsm,1
1000.8400000078836,fPSWdf,0
826.614999998128,fWRDdf,1
1098.0599999893457,fWRDsm,1
1119.5100000040838,simPSW,0
1261.1800000013318,simWRD,1
1266.0299999988638,fWRDdf,1
